TournamentMatchCode,Match,Result,Red0,Red1,Red2,Blue0,Blue1,Blue2,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1516resq-aztu-Q-1,Q-1,35-76 B,8081,10246,0,10369,3666,0,35,0,0,35,0,0,76,5,0,71,0,0,
1516resq-aztu-Q-2,Q-2,30-119 B,7813,10523,0,8995,3831,0,30,0,0,30,0,0,119,0,0,109,0,10,
1516resq-aztu-Q-3,Q-3,134-52 R,6174,8995,0,10246,10369,0,134,10,0,84,0,40,52,5,0,47,0,0,
1516resq-aztu-Q-4,Q-4,58-34 R,3666,8081,0,10523,3831,0,58,5,0,33,0,20,34,0,0,34,0,0,
1516resq-aztu-Q-5,Q-5,93-35 R,7813,3831,0,6174,10246,0,93,5,0,28,0,60,35,5,0,30,0,0,
1516resq-aztu-Q-6,Q-6,42-166 B,7813,3666,0,8081,8995,0,42,5,0,37,0,0,166,0,0,86,80,0,
1516resq-aztu-Q-7,Q-7,39-12 R,6174,10369,0,10523,8081,0,39,5,0,34,0,0,12,0,0,12,0,0,
1516resq-aztu-Q-8,Q-8,39-82 B,10246,3831,0,10369,10523,0,39,0,0,39,0,0,82,0,0,62,0,20,
1516resq-aztu-Q-9,Q-9,137-165 B,3666,6174,0,7813,8995,0,137,0,0,97,20,20,165,0,0,85,80,0,
1516resq-aztu-Q-10,Q-10,86-57 R,3666,10523,0,7813,6174,0,86,5,0,81,0,0,57,0,0,57,0,0,
1516resq-aztu-Q-11,Q-11,133-38 R,10246,8995,0,8081,3831,0,133,0,0,103,0,30,38,0,0,38,0,0,
1516resq-aztu-Q-12,Q-12,63-52 R,10369,8081,0,7813,3666,0,63,0,0,53,0,10,52,5,0,47,0,0,
1516resq-aztu-SF-1-1,SF-1-1,255-45 R,8995,3666,0,3831,10523,0,255,5,0,120,80,50,45,0,0,25,20,0,
1516resq-aztu-SF-2-1,SF-2-1,68-80 B,10369,10246,0,7813,6174,0,68,0,0,48,0,20,80,5,0,55,0,20,
1516resq-aztu-SF-1-2,SF-1-2,174-7 R,8995,3666,0,3831,10523,0,174,5,0,169,0,0,7,0,0,7,0,0,
1516resq-aztu-SF-2-2,SF-2-2,76-90 B,10369,10246,0,7813,6174,0,76,0,0,76,0,0,90,5,0,75,0,10,
1516resq-aztu-F-1,F-1,165-101 R,8995,3666,0,7813,6174,0,165,0,0,165,0,0,101,5,0,56,0,40,
1516resq-aztu-F-2,F-2,187-98 R,8995,3666,0,7813,6174,0,187,0,0,107,80,0,98,0,0,58,0,40,
